id,mz,rt,log2FC,t.score,p.value
1704,279.23061,7.8605,-1.8879940862974207,27.274820685662522,6.600583661805618e-05
2795,508.33803,9.5977,-1.9689714048001,18.155563260872423,6.644656520168802e-05
2728,496.33809,9.4998,-1.8278140671037821,33.492520880150266,6.741909081445861e-05
3252,478.29132,10.4157,-1.9993298979887522,19.624137644180816,6.838950290189962e-05
3354,619.28323,10.6293,-2.032128069975715,30.283739702221485,6.945930077593211e-05
2001,701.36947,8.6171,-2.1353604683989857,41.350324769044896,6.963046294172229e-05
2242,339.28793,8.9942,-1.6740915251526385,33.847801302028635,7.001282951273275e-05
757,247.1293,5.037,-0.42986357263189756,16.99653270871982,7.058719041355367e-05
252,545.13288,0.7526,-1.5046908177212268,75.74352012194015,7.172678328105635e-05
1872,388.30423,8.3538,-1.331335162049463,17.53499450222644,7.223560845457606e-05
1531,291.19348,7.2899,-1.127401681487214,18.45878884974717,7.367802758389266e-05
2220,263.23561,8.9611,-1.4349303751042255,17.90249802125059,7.399683258750769e-05
596,265.15296,3.8905,-2.1689166907071007,18.82085672599521,7.407210262293945e-05
1798,391.24396,8.1924,-1.695619215143502,17.582832590390627,7.470695605835512e-05
2717,500.39191,9.4767,-1.7880426943160206,20.683058291350026,7.606193172989723e-05
272,513.11994,0.7709,-0.4658374955332185,37.91434212131311,7.621393790641524e-05
2245,706.39353,8.9923,-1.920315028294346,16.852312735351997,8.083040789766574e-05
325,280.13697,0.902,-1.0903001563484835,31.246541343213522,8.126397730463815e-05
33,249.01201,0.616,-0.4658307285991956,17.470864878985743,8.360032621283066e-05
718,228.06203,4.8713,-0.3561078876468695,17.366761930272126,8.433436088970898e-05
387,380.03825,1.0622,0.2767182514845672,-16.60818443900938,8.63984869492364e-05
2449,543.33794,9.2192,-1.3881287716829878,20.26727151009617,9.01352196566051e-05
246,304.07806,0.7465,-0.675248828770588,28.38133250757516,9.396271085775869e-05
2332,329.2674,9.0835,-1.1939970517133887,16.282795429513076,9.413882184510597e-05
2741,542.3204,9.53,-2.4964531260691345,44.48922835710526,9.48782750527418e-05
633,344.1803,4.2046,-2.1658873060899833,59.06658889803617,9.554052146417614e-05
2201,478.29119,8.944,-2.079821042114805,74.23770348152178,9.688878218810068e-05
872,479.24561,5.6691,-6.391876617511737,24.753434977002534,9.876244500641974e-05
39,416.95176,0.6172,-0.51421850483238,20.616935002696728,9.934220194737228e-05
1564,316.28335,7.4172,-0.9451086491956602,52.90099127871806,9.977124044368484e-05
2329,311.25644,9.0817,-1.374030283417052,15.652647461734384,0.00010086545074643294
1986,353.26673,8.6002,-1.4912862974034002,19.770617927023487,0.00010097552731399926
46,415.95433,0.6179,-0.5636996149585576,16.636528813820654,0.00010146589061717275
2019,401.28808,8.6926,-3.044258014370061,25.58379992471639,0.000101737060211965
155,358.83335,0.6854,-1.1950035304646986,16.820413053764053,0.00010208470828198715
3127,524.29706,10.0932,-1.8324861284268517,15.836178589820928,0.00010287602547988367
31,147.01285,0.616,-0.501594721982709,23.894095137588604,0.00010601160634015648
1786,393.25954,8.1471,-2.1802145613219643,17.467336278929025,0.00010625629054609008
288,175.10684,0.7771,-0.4702900724703234,15.444673008655355,0.00010652449315539591
589,231.11175,3.7458,-0.844013801567935,15.274471924744295,0.00010729980484067215
2049,717.34303,8.7202,-6.1122380636785865,28.070829299456445,0.00010880918385636929
2062,677.36967,8.7486,-1.5137620781666472,21.608067215741386,0.00010994297401472335
479,233.14862,1.6244,-7.789470022203506,31.88098237366158,0.0001103525424747456
2536,705.40068,9.308,-6.505121369480673,15.282498090921333,0.00011054727345263706
