p.value,m.z,t.score,r.t,pos_inx
0.00219893167894255,343.22107,9.3461190892028,8.5381,TRUE
0.00220299579723168,392.18006,-11.0233465318588,4.118,TRUE
0.00221390073207792,206.02255,20.6444277083151,3.0292,TRUE
0.00222746368992343,180.06447,19.8949940886864,5.0526,TRUE
0.00223093541831827,293.20959,8.37510462077235,8.0847,TRUE
0.00223327367699936,381.81052,7.66097876853255,10.028,TRUE
0.00223346921984469,534.36181,-11.0769089260716,8.8571,TRUE
0.002233725099522,194.08009,19.3525889282386,4.2715,TRUE
0.00224254844178458,515.28179,-6.96995386546022,4.7229,TRUE
0.0022458918872375,461.30093,7.01782357499312,10.8601,TRUE
